rank,ticker,company,exchange,quote_type,country,sector,industry,market_cap,market_regime,final_score,rs_score,trend_score,trend_status,volume_score,sector_score,structure_score,rr_score,liquidity_pass,liquidity_score,momentum_score,fundamental_score,options_score,options_bias,options_confidence,options_crowded_bullish,setup_type,trigger_confirmed,trigger_level,entry,stop,target,rr,atr_pct,relative_volume,price,avg_volume_20d,avg_volume_60d,median_volume_20d,mean_volume_20d,dollar_volume_20d,median_to_mean_volume_ratio,spread_pct,bid,ask,average_volume_yf,average_volume_10d_yf,regular_market_volume_yf,earnings_date,days_to_earnings,earnings_veto,earnings_penalty,revenue_growth,earnings_growth,operating_margins,profit_margins,debt_to_equity,return_on_equity,gross_margins,return_on_assets,trailing_pe,forward_pe,price_to_book,price_to_sales_ttm,enterprise_to_ebitda,short_percent_float,short_ratio,held_percent_institutions,options_data_available,options_source,options_expirations_used,call_volume,put_volume,call_open_interest,put_open_interest,put_call_volume_ratio,put_call_oi_ratio,call_volume_share,call_oi_share,near_call_volume,near_put_volume,near_call_open_interest,near_put_open_interest,near_put_call_volume_ratio,near_put_call_oi_ratio,near_call_oi_share,max_call_oi_strike,max_call_oi,max_put_oi_strike,max_put_oi,max_pain_approx,atm_implied_volatility,call_volume_to_oi,put_volume_to_oi,total_option_volume,total_option_open_interest,warnings,scanner_stage,quote_timestamp,regular_market_time,pre_market_time,post_market_time,market_session,market_state_raw,metadata_fetched_at,quote_timestamp_source,signal,veto_reasons,reason_summary,all_veto_reasons,source_channel,validation_status,data_quality_warning,universe_veto_reasons,metadata_source,cache_schema_version,currency,enterprise_value,shares_outstanding,average_volume,average_volume_10d,bid_size,ask_size,regular_market_volume,total_debt,total_cash,free_cashflow,operating_cashflow,earnings_quarterly_growth,eps_trailing_twelve_months,eps_forward,peg_ratio,held_percent_insiders,fundamental_warning,early_veto_reasons,penalty_reasons,quote_age_seconds,quote_temporal_status,quote_status,execution_quote_quality,asset_quality_score,setup_quality_score,context_score,institutional_score,final_trade_score,score_breakdown,theoretical_entry,theoretical_stop,theoretical_target,actionable_entry,actionable_stop,actionable_target,legacy_rank,trade_rank,rank_delta,legacy_rank_basis,trade_rank_basis,run_trust_status,run_trust_reasons,critical_essential_sources,run_manual_review_required,schema_version,backtest_run_id,generated_at_utc,market_date_et,exchange_timezone
15,SFM,"Sprouts Farmers Market, Inc.",NMS,EQUITY,United States,Consumer Defensive,Grocery Stores,8430131200.0,risk_off,68.89,0.776,0.85,excellent,0.556,0.791,0.78,0.7,True,1.0,0.75,0.4205,0.5,UNKNOWN_OPTIONS_FLOW,UNKNOWN,False,RECLAIM,True,81.95959991455078,88.77999877929688,82.54214395795549,101.25570842197963,1.9999999999999978,0.04684129238650107,1.054453761495282,88.77999877929688,2083909.3,2198461.433333333,2203993.0,2083909.3,185009465.11016542,1.0576242449707385,0.09606299212598432,84.63,93.17,2201881.0,2093800.0,2175463.0,2026-10-28,89.0,False,False,0.041,-0.055,0.09244,0.057010002,143.69,0.37276,0.38972,0.10539,17.158348,15.12442,5.893657,0.94473344,11.012,0.1506,4.66,1.06721,False,disabled_or_limit,,,,,,,,,,,,,,,,,,,,,,,,,,,"options_flow desactivado, sin spot válido o límite alcanzado",FULL_SCORE,2026-07-30T15:26:05+00:00,1785425165.0,,,REGULAR,REGULAR,2026-07-30T15:26:07.354455+00:00,yahoo_quote_summary,WATCHLIST,,RECLAIM | score 68.89 | RS 0.776 | trend 0.85 | R:R 2.0 | opt UNKNOWN_OPTIONS_FLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.14,KNOWN,WIDE_OR_INCOHERENT,LOW,75.68,69.65,80.57,,74.36,asset=75.68; setup=69.65; context=80.57; institutional=None,88.77999877929688,82.54214395795549,101.25570842197963,88.77999877929688,82.54214395795549,101.25570842197963,15,31,-16,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical; supporting_source_options_yahoo_critical,price_history_yahoo,True,2.1,20260730T152954356054Z,2026-07-30T15:29:54.356054+00:00,2026-07-30,America/New_York
16,MSFT,Microsoft Corporation,NMS,EQUITY,United States,Technology,Software - Infrastructure,3303127908352.0,risk_off,68.7,0.735,0.7,acceptable,0.867,0.107,1.0,0.7,True,1.0,0.86,0.906,0.5,UNKNOWN_OPTIONS_FLOW,UNKNOWN,False,BREAKOUT,True,405.989990234375,444.32000732421875,421.2034029279436,490.55321611676897,1.9999999999999976,0.0346846177157882,1.8901452461657957,444.32000732421875,32788700.3,39352833.43333333,29824650.0,32788700.3,14568675557.447615,0.909601470235769,0.030075566750629862,391.03,402.97,38666122.0,31347910.0,61346221.0,2026-10-28,89.0,False,False,0.183,0.234,0.46326,0.39341998,30.271,0.34013999,0.68309,0.14814,26.660072,19.569798,7.972641,10.378402,15.984,0.0124,1.99,0.75714993,False,disabled_or_limit,,,,,,,,,,,,,,,,,,,,,,,,,,,"options_flow desactivado, sin spot válido o límite alcanzado",FULL_SCORE,2026-07-30T15:25:55+00:00,1785425155.0,,,REGULAR,REGULAR,2026-07-30T15:25:55.640037+00:00,yahoo_quote_summary,WATCHLIST,,BREAKOUT | score 68.7 | RS 0.735 | trend 0.7 | R:R 2.0 | opt UNKNOWN_OPTIONS_FLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.14,KNOWN,WIDE_OR_INCOHERENT,LOW,86.87,85.67,51.4,,76.48,asset=86.87; setup=85.67; context=51.4; institutional=None,444.32000732421875,421.2034029279436,490.55321611676897,444.32000732421875,421.2034029279436,490.55321611676897,16,22,-6,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical; supporting_source_options_yahoo_critical,price_history_yahoo,True,2.1,20260730T152954356054Z,2026-07-30T15:29:54.356054+00:00,2026-07-30,America/New_York
17,F,Ford Motor Company,NYQ,EQUITY,United States,Consumer Cyclical,Auto Manufacturers,58557845504.0,risk_off,68.51,0.812,0.85,excellent,0.319,0.629,0.82,1.0,True,1.0,1.0,0.1416,0.5,UNKNOWN_OPTIONS_FLOW,UNKNOWN,False,PULLBACK,True,14.49417999267578,14.689000129699707,13.939535651888166,17.780000686645508,4.12427893310116,0.03401477165198366,0.35930028128557867,14.689000129699707,52699502.3,64158564.1,48960600.0,52699502.3,774102996.11981,0.9290524172559407,0.0006823609689525613,14.65,14.66,64499577.0,60431830.0,18891705.0,2026-10-22,83.0,False,False,-0.038,,0.01549,-0.03935,450.194,-0.18252,0.072399996,0.0038299998,,7.7581425,1.5624002,0.31152266,25.593,0.0,0.0,0.6763,False,disabled_or_limit,,,,,,,,,,,,,,,,,,,,,,,,,,,"options_flow desactivado, sin spot válido o límite alcanzado",FULL_SCORE,2026-07-30T15:28:46+00:00,1785425326.0,,,REGULAR,REGULAR,2026-07-30T15:28:50.123862+00:00,yahoo_quote_summary,WATCHLIST,,PULLBACK | score 68.51 | RS 0.812 | trend 0.85 | R:R 4.12 | opt UNKNOWN_OPTIONS_FLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.14,KNOWN,VALID,HIGH,66.39,78.47,76.37,,74.53,asset=66.39; setup=78.47; context=76.37; institutional=None,14.689000129699707,13.939535651888166,17.780000686645508,14.689000129699707,13.939535651888166,17.780000686645508,17,28,-11,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical; supporting_source_options_yahoo_critical,price_history_yahoo,True,2.1,20260730T152954356054Z,2026-07-30T15:29:54.356054+00:00,2026-07-30,America/New_York
18,BAC,Bank of America Corporation,NYQ,EQUITY,United States,Financial Services,Banks - Diversified,429885620224.0,risk_off,68.48,0.753,1.0,excellent,0.355,0.673,0.82,0.7,True,1.0,0.65,0.7583,0.5,UNKNOWN_OPTIONS_FLOW,UNKNOWN,False,PULLBACK,True,60.689499855041504,61.20000076293945,59.34866837092808,64.9026655469622,2.0,0.02016701926941229,0.2437525565988474,61.20000076293945,33048912.85,36112767.61666667,30271750.0,33048912.85,2022593491.6343195,0.9159681027147614,0.0003272786777940766,61.1,61.12,36499414.0,35808740.0,8026550.0,2026-10-14,75.0,False,False,0.214,0.36,0.38305,0.29524,,0.111990005,0.0,0.00969,14.139723,11.605688,1.556225,3.771362,,0.0,0.0,0.714,False,disabled_or_limit,,,,,,,,,,,,,,,,,,,,,,,,,,,"options_flow desactivado, sin spot válido o límite alcanzado",FULL_SCORE,2026-07-30T15:29:18+00:00,1785425358.0,,,REGULAR,REGULAR,2026-07-30T15:29:19.381050+00:00,yahoo_quote_summary,WATCHLIST,,PULLBACK | score 68.48 | RS 0.753 | trend 1.0 | R:R 2.0 | opt UNKNOWN_OPTIONS_FLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.14,KNOWN,VALID,HIGH,91.94,63.12,80.87,,76.06,asset=91.94; setup=63.12; context=80.87; institutional=None,61.20000076293945,59.34866837092808,64.9026655469622,61.20000076293945,59.34866837092808,64.9026655469622,18,23,-5,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical; supporting_source_options_yahoo_critical,price_history_yahoo,True,2.1,20260730T152954356054Z,2026-07-30T15:29:54.356054+00:00,2026-07-30,America/New_York
19,VCYT,"Veracyte, Inc.",NGM,EQUITY,United States,Healthcare,Diagnostics & Research,4681035776.0,risk_off,68.05,0.785,1.0,excellent,0.355,0.788,0.82,0.7,True,1.0,0.4,0.7269,0.5,UNKNOWN_OPTIONS_FLOW,UNKNOWN,False,PULLBACK,True,57.53299980163574,58.814998626708984,54.82317638397217,66.79864311218262,2.0,0.04524721398671773,0.3639364487309885,58.814998626708984,945428.8,1250617.9333333333,858850.0,945428.8,55605393.57365113,0.9084237755397339,0.5220698805838124,41.77,71.28,1244898.0,979100.0,339062.0,2026-07-30,-1.0,False,False,0.215,2.889,0.16284001,0.16246,2.926,0.06932,0.72906995,0.03758,54.254627,31.047493,3.5507817,8.630384,38.82,0.099,4.77,1.13455,False,disabled_or_limit,,,,,,,,,,,,,,,,,,,,,,,,,,,"options_flow desactivado, sin spot válido o límite alcanzado",FULL_SCORE,2026-07-30T15:27:49+00:00,1785425269.0,,,REGULAR,REGULAR,2026-07-30T15:28:06.601121+00:00,yahoo_quote_summary,WATCHLIST,,PULLBACK | score 68.05 | RS 0.785 | trend 1.0 | R:R 2.0 | opt UNKNOWN_OPTIONS_FLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.14,KNOWN,WIDE_OR_INCOHERENT,LOW,90.9,56.88,85.77,,74.36,asset=90.9; setup=56.88; context=85.77; institutional=None,58.814998626708984,54.82317638397217,66.79864311218262,58.814998626708984,54.82317638397217,66.79864311218262,19,32,-13,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical; supporting_source_options_yahoo_critical,price_history_yahoo,True,2.1,20260730T152954356054Z,2026-07-30T15:29:54.356054+00:00,2026-07-30,America/New_York
20,SBUX,Starbucks Corporation,NMS,EQUITY,United States,Consumer Cyclical,Restaurants,120454889472.0,risk_off,67.98,0.586,1.0,excellent,0.658,0.629,0.82,0.7,True,1.0,0.65,0.5032,0.5,UNKNOWN_OPTIONS_FLOW,UNKNOWN,False,PULLBACK,True,104.75249977111817,105.69999694824219,101.4786205291748,114.14274978637695,2.0,0.02662489145976956,1.3363590210463767,105.69999694824219,6749363.65,7488444.55,6337850.0,6749363.65,713407717.2075768,0.9390292668554019,0.08429479632681895,101.7,110.65,7412083.0,7005520.0,9000763.0,2026-10-28,89.0,False,False,0.088,0.326,0.084180005,0.03888,,,0.21897,0.07377,80.07197,34.289505,-14.227352,3.1311564,26.209,0.045700002,6.51,0.86752,False,disabled_or_limit,,,,,,,,,,,,,,,,,,,,,,,,,,,"options_flow desactivado, sin spot válido o límite alcanzado",FULL_SCORE,2026-07-30T15:29:11+00:00,1785425351.0,,,REGULAR,REGULAR,2026-07-30T15:29:13.849780+00:00,yahoo_quote_summary,WATCHLIST,,PULLBACK | score 67.98 | RS 0.586 | trend 1.0 | R:R 2.0 | opt UNKNOWN_OPTIONS_FLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.14,KNOWN,WIDE_OR_INCOHERENT,LOW,83.44,70.7,73.83,,75.11,asset=83.44; setup=70.7; context=73.83; institutional=None,105.69999694824219,101.4786205291748,114.14274978637695,105.69999694824219,101.4786205291748,114.14274978637695,20,26,-6,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical; supporting_source_options_yahoo_critical,price_history_yahoo,True,2.1,20260730T152954356054Z,2026-07-30T15:29:54.356054+00:00,2026-07-30,America/New_York
21,MFG,"Mizuho Financial Group, Inc. Sp",NYQ,EQUITY,Japan,Financial Services,Banks - Regional,124806569984.0,risk_off,67.63,0.787,0.8,acceptable,0.521,0.673,0.82,0.7,True,1.0,0.51,0.7977,0.5,UNKNOWN_OPTIONS_FLOW,UNKNOWN,False,PULLBACK,True,10.301749849319458,10.234999656677246,9.767321109771729,11.170356750488281,2.0,0.030462697449491833,0.47185833969973606,10.234999656677246,4174191.35,3910750.45,3509700.0,4174191.35,42722847.03415513,0.8408095618328565,0.000975134080936108,10.25,10.26,3887526.0,4262470.0,1953871.0,2026-07-30,-1.0,False,False,0.449,6.798,0.2587,0.2838,,0.11439,0.0,0.00428,16.778688,7.3633094,1.8071713,0.028339155,,0.0011,2.52,0.021329999,False,disabled_or_limit,,,,,,,,,,,,,,,,,,,,,,,,,,,"options_flow desactivado, sin spot válido o límite alcanzado",FULL_SCORE,2026-07-30T15:28:12+00:00,1785425292.0,,,REGULAR,REGULAR,2026-07-30T15:28:29.584569+00:00,yahoo_quote_summary,WATCHLIST,,PULLBACK | score 67.63 | RS 0.787 | trend 0.8 | R:R 2.0 | opt UNKNOWN_OPTIONS_FLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.14,KNOWN,VALID,HIGH,86.59,63.77,75.33,,73.32,asset=86.59; setup=63.77; context=75.33; institutional=None,10.234999656677246,9.767321109771729,11.170356750488281,10.234999656677246,9.767321109771729,11.170356750488281,22,36,-14,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical; supporting_source_options_yahoo_critical,price_history_yahoo,True,2.1,20260730T152954356054Z,2026-07-30T15:29:54.356054+00:00,2026-07-30,America/New_York
22,AAPL,Apple Inc.,NMS,EQUITY,United States,Technology,Consumer Electronics,4867096051712.0,risk_off,67.53,0.864,1.0,excellent,0.388,0.107,0.82,0.7,True,1.0,1.0,0.8362,0.5,UNKNOWN_OPTIONS_FLOW,UNKNOWN,False,PULLBACK,True,324.24750061035155,331.32000732421875,319.1775022234236,355.60501752580916,2.000000000000005,0.02443258246281708,0.4215863903855465,331.32000732421875,48074799.05,54458881.35,47806950.0,48074799.05,15928142773.356344,0.994428493612185,0.02148882640224949,334.22,341.48,55309000.0,50566300.0,20230603.0,2026-07-30,-1.0,False,False,0.166,0.218,0.32275,0.27152002,79.548,1.4147099,0.47862,0.26229,40.149094,34.299755,45.623966,10.7763405,31.15,0.01,2.28,0.65725,False,disabled_or_limit,,,,,,,,,,,,,,,,,,,,,,,,,,,"options_flow desactivado, sin spot válido o límite alcanzado",FULL_SCORE,2026-07-30T15:28:46+00:00,1785425326.0,,,REGULAR,REGULAR,2026-07-30T15:28:48.668326+00:00,yahoo_quote_summary,WATCHLIST,,PULLBACK | score 67.53 | RS 0.864 | trend 1.0 | R:R 2.0 | opt UNKNOWN_OPTIONS_FLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.14,KNOWN,VALID,MEDIUM,94.54,72.7,65.7,,76.82,asset=94.54; setup=72.7; context=65.7; institutional=None,331.32000732421875,319.1775022234236,355.60501752580916,331.32000732421875,319.1775022234236,355.60501752580916,23,20,3,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical; supporting_source_options_yahoo_critical,price_history_yahoo,True,2.1,20260730T152954356054Z,2026-07-30T15:29:54.356054+00:00,2026-07-30,America/New_York
23,KOD,Kodiak Sciences Inc,NGM,EQUITY,United States,Healthcare,Biotechnology,2626417152.0,risk_off,67.45,0.646,1.0,excellent,0.449,0.788,0.82,0.7,True,1.0,0.65,0.3917,0.5,UNKNOWN_OPTIONS_FLOW,UNKNOWN,False,PULLBACK,True,40.912499618530276,41.849998474121094,37.55571215493339,50.43857111249651,2.0000000000000018,0.06840759021521717,0.303366119248224,41.849998474121094,605941.1,720260.3666666667,515250.0,605941.1,25358634.110407256,0.8503301723550358,0.5379777455249153,30.22,52.46,728713.0,498050.0,183772.0,2026-08-12,12.0,False,False,,,0.0,0.0,49.948,-2.088,0.0,-0.49055,,-13.424691,23.147123,,-10.881,0.2641,11.72,0.99731004,False,disabled_or_limit,,,,,,,,,,,,,,,,,,,,,,,,,,,"options_flow desactivado, sin spot válido o límite alcanzado",FULL_SCORE,2026-07-30T15:27:24+00:00,1785425244.0,,,REGULAR,REGULAR,2026-07-30T15:28:31.029822+00:00,yahoo_quote_summary,WATCHLIST,,PULLBACK | score 67.45 | RS 0.646 | trend 1.0 | R:R 2.0 | opt UNKNOWN_OPTIONS_FLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.14,KNOWN,WIDE_OR_INCOHERENT,LOW,79.72,65.47,81.13,,73.78,asset=79.72; setup=65.47; context=81.13; institutional=None,41.849998474121094,37.55571215493339,50.43857111249651,41.849998474121094,37.55571215493339,50.43857111249651,24,34,-10,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical; supporting_source_options_yahoo_critical,price_history_yahoo,True,2.1,20260730T152954356054Z,2026-07-30T15:29:54.356054+00:00,2026-07-30,America/New_York
24,HPE,Hewlett Packard Enterprise Comp,NYQ,EQUITY,United States,Technology,Communication Equipment,62065418240.0,risk_off,66.57,0.885,1.0,excellent,0.493,0.107,0.82,1.0,True,1.0,0.51,0.5594,0.5,UNKNOWN_OPTIONS_FLOW,UNKNOWN,False,PULLBACK,True,46.24850025177002,46.70000076293945,42.4706449508667,64.25,4.149567928752609,0.060376241869773424,0.24061775470693023,46.70000076293945,16400755.65,26314213.55,16450400.0,16400755.65,765915301.3677835,1.0030269550415503,0.0025690430314708745,46.65,46.77,26197003.0,15249810.0,3907165.0,2026-09-03,34.0,False,False,0.4,,0.087,0.040110003,84.03,0.06315,0.33776,0.01966,43.63551,11.653069,2.4428399,1.5937275,13.305,0.055999998,2.75,0.94447,False,disabled_or_limit,,,,,,,,,,,,,,,,,,,,,,,,,,,"options_flow desactivado, sin spot válido o límite alcanzado",FULL_SCORE,2026-07-30T15:27:56+00:00,1785425276.0,,,REGULAR,REGULAR,2026-07-30T15:27:56.750892+00:00,yahoo_quote_summary,WATCHLIST,,PULLBACK | score 66.57 | RS 0.885 | trend 1.0 | R:R 4.15 | opt UNKNOWN_OPTIONS_FLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.14,KNOWN,VALID,HIGH,85.31,70.58,66.4,,73.51,asset=85.31; setup=70.58; context=66.4; institutional=None,46.70000076293945,42.4706449508667,64.25,46.70000076293945,42.4706449508667,64.25,27,35,-8,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical; supporting_source_options_yahoo_critical,price_history_yahoo,True,2.1,20260730T152954356054Z,2026-07-30T15:29:54.356054+00:00,2026-07-30,America/New_York
25,MT,Arcelor Mittal NY Registry Shar,NYQ,EQUITY,,,,51493511168.0,risk_off,65.55,0.868,1.0,excellent,0.492,,0.78,0.7,True,1.0,1.0,0.5,0.5,UNKNOWN_OPTIONS_FLOW,UNKNOWN,False,RECLAIM,True,65.82449951171876,68.30000305175781,65.31554004124233,74.26892907278878,2.0,0.02913092120219337,0.5642171115412067,68.30000305175781,1756276.05,1956483.6833333333,1784550.0,1756276.05,119953659.57472916,1.0160988074739161,,,,,,,,,False,False,,,,,,,,,,,,,,,,,False,disabled_or_limit,,,,,,,,,,,,,,,,,,,,,,,,,,,"options_flow desactivado, sin spot válido o límite alcanzado",FULL_SCORE,,,,,UNKNOWN,,,,WATCHLIST,,RECLAIM | score 65.55 | RS 0.868 | trend 1.0 | R:R 2.0 | opt UNKNOWN_OPTIONS_FLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNKNOWN,MISSING,LOW,83.33,74.3,93.4,,82.11,asset=83.33; setup=74.3; context=93.4; institutional=None,68.30000305175781,65.31554004124233,74.26892907278878,68.30000305175781,65.31554004124233,74.26892907278878,29,4,25,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical; supporting_source_options_yahoo_critical,price_history_yahoo,True,2.1,20260730T152954356054Z,2026-07-30T15:29:54.356054+00:00,2026-07-30,America/New_York
26,VZ,Verizon Communications Inc.,NYQ,EQUITY,United States,Communication Services,Telecom Services,191470256128.0,risk_off,64.69,0.646,0.85,excellent,0.331,0.634,0.82,0.7,True,1.0,0.86,0.4128,0.5,UNKNOWN_OPTIONS_FLOW,UNKNOWN,False,PULLBACK,True,45.48270011901855,45.89500045776367,43.83624962397984,50.01250212533134,2.0,0.029905230246570637,0.25726550818537497,45.89500045776367,29647200.1,27158658.366666667,27859450.0,29647200.1,1360658262.1609113,0.9396991927072398,0.00021774632553071336,45.92,45.93,27280252.0,29194250.0,7626329.0,2026-10-20,81.0,False,False,-0.007,-0.22,0.20959,0.11643,179.149,0.15842,0.59411,0.04871,11.951823,8.702635,1.8349926,1.3797277,7.69,0.020499999,2.45,0.70702004,False,disabled_or_limit,,,,,,,,,,,,,,,,,,,,,,,,,,,"options_flow desactivado, sin spot válido o límite alcanzado",FULL_SCORE,2026-07-30T15:29:19+00:00,1785425359.0,,,REGULAR,REGULAR,2026-07-30T15:29:20.948658+00:00,yahoo_quote_summary,WATCHLIST,,PULLBACK | score 64.69 | RS 0.646 | trend 0.85 | R:R 2.0 | opt UNKNOWN_OPTIONS_FLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.14,KNOWN,VALID,HIGH,75.43,67.78,71.0,,70.8,asset=75.43; setup=67.78; context=71.0; institutional=None,45.89500045776367,43.83624962397984,50.01250212533134,45.89500045776367,43.83624962397984,50.01250212533134,33,41,-8,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical; supporting_source_options_yahoo_critical,price_history_yahoo,True,2.1,20260730T152954356054Z,2026-07-30T15:29:54.356054+00:00,2026-07-30,America/New_York
27,GEN,Gen Digital Inc.,NMS,EQUITY,,,,16095737856.0,risk_off,64.63,0.833,1.0,excellent,0.406,,0.82,0.7,True,1.0,1.0,0.5,0.5,UNKNOWN_OPTIONS_FLOW,UNKNOWN,False,PULLBACK,True,26.441750049591064,26.915000915527344,25.635715552738734,29.473571641104563,2.0,0.03168704735334873,0.27113984092543364,26.915000915527344,3831838.2,6922222.733333333,3948850.0,3831838.2,103133928.66115266,1.0305367277772846,,,,,,,,,False,False,,,,,,,,,,,,,,,,,False,disabled_or_limit,,,,,,,,,,,,,,,,,,,,,,,,,,,"options_flow desactivado, sin spot válido o límite alcanzado",FULL_SCORE,,,,,UNKNOWN,,,,WATCHLIST,,PULLBACK | score 64.63 | RS 0.833 | trend 1.0 | R:R 2.0 | opt UNKNOWN_OPTIONS_FLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNKNOWN,MISSING,LOW,83.33,73.15,91.65,,81.12,asset=83.33; setup=73.15; context=91.65; institutional=None,26.915000915527344,25.635715552738734,29.473571641104563,26.915000915527344,25.635715552738734,29.473571641104563,34,6,28,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical; supporting_source_options_yahoo_critical,price_history_yahoo,True,2.1,20260730T152954356054Z,2026-07-30T15:29:54.356054+00:00,2026-07-30,America/New_York
28,CLF,Cleveland-Cliffs Inc.,NYQ,EQUITY,,,,6631044608.0,risk_off,64.39,0.829,0.7,acceptable,0.463,,0.82,1.0,True,1.0,1.0,0.5,0.5,UNKNOWN_OPTIONS_FLOW,UNKNOWN,False,PULLBACK,True,11.351699962615967,11.524999618530273,10.494820969445364,15.0600004196167,3.4314444433754354,0.059590957812473075,0.2658572888709856,11.524999618530273,26192037.2,20939510.733333334,20143450.0,26192037.2,301863218.7385307,0.769067707341222,,,,,,,,,False,False,,,,,,,,,,,,,,,,,False,disabled_or_limit,,,,,,,,,,,,,,,,,,,,,,,,,,,"options_flow desactivado, sin spot válido o límite alcanzado",FULL_SCORE,,,,,UNKNOWN,,,,WATCHLIST,,PULLBACK | score 64.39 | RS 0.829 | trend 0.7 | R:R 3.43 | opt UNKNOWN_OPTIONS_FLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNKNOWN,MISSING,LOW,73.33,82.08,76.45,,78.09,asset=73.33; setup=82.08; context=76.45; institutional=None,11.524999618530273,10.494820969445364,15.0600004196167,11.524999618530273,10.494820969445364,15.0600004196167,36,15,21,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical; supporting_source_options_yahoo_critical,price_history_yahoo,True,2.1,20260730T152954356054Z,2026-07-30T15:29:54.356054+00:00,2026-07-30,America/New_York
29,TECK,Teck Resources Ltd,NYQ,EQUITY,Canada,Basic Materials,Copper,29833385984.0,risk_off,64.15,0.657,0.6,weak,0.402,0.321,0.78,0.995,True,1.0,0.86,0.8477,0.5,UNKNOWN_OPTIONS_FLOW,UNKNOWN,False,RECLAIM,True,58.38199996948242,60.84000015258789,57.34928607940674,71.25,2.982197805139991,0.03825020890232714,0.5054695733926833,60.84000015258789,3454789.55,3270439.85,3569150.0,3454789.55,210189396.74915904,1.0331020018281578,0.00032856908164946813,60.86,60.88,3258398.0,3524910.0,1734469.0,2026-10-22,83.0,False,False,0.782,3.244,0.44105,0.17854,34.254,0.08717,0.35987,0.06256,16.886112,17.180004,1.6791369,2.1316257,5.024,,3.46,0.76299006,False,disabled_or_limit,,,,,,,,,,,,,,,,,,,,,,,,,,,"options_flow desactivado, sin spot válido o límite alcanzado",FULL_SCORE,2026-07-30T15:27:43+00:00,1785425263.0,,,REGULAR,REGULAR,2026-07-30T15:27:45.924832+00:00,yahoo_quote_summary,WATCHLIST,,RECLAIM | score 64.15 | RS 0.657 | trend 0.6 | R:R 2.98 | opt UNKNOWN_OPTIONS_FLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.14,KNOWN,VALID,HIGH,81.59,75.92,52.6,,71.02,asset=81.59; setup=75.92; context=52.6; institutional=None,60.84000015258789,57.34928607940674,71.25,60.84000015258789,57.34928607940674,71.25,37,40,-3,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical; supporting_source_options_yahoo_critical,price_history_yahoo,True,2.1,20260730T152954356054Z,2026-07-30T15:29:54.356054+00:00,2026-07-30,America/New_York
