rank,ticker,company,exchange,quote_type,country,sector,industry,market_cap,market_regime,final_score,rs_score,trend_score,trend_status,volume_score,sector_score,structure_score,rr_score,liquidity_pass,liquidity_score,momentum_score,fundamental_score,options_score,options_bias,options_confidence,options_crowded_bullish,setup_type,trigger_confirmed,trigger_level,entry,stop,target,rr,atr_pct,relative_volume,price,avg_volume_20d,avg_volume_60d,median_volume_20d,mean_volume_20d,dollar_volume_20d,median_to_mean_volume_ratio,spread_pct,bid,ask,average_volume_yf,average_volume_10d_yf,regular_market_volume_yf,earnings_date,days_to_earnings,earnings_veto,earnings_penalty,revenue_growth,earnings_growth,operating_margins,profit_margins,debt_to_equity,return_on_equity,gross_margins,return_on_assets,trailing_pe,forward_pe,price_to_book,price_to_sales_ttm,enterprise_to_ebitda,short_percent_float,short_ratio,held_percent_institutions,options_data_available,options_source,options_expirations_used,call_volume,put_volume,call_open_interest,put_open_interest,put_call_volume_ratio,put_call_oi_ratio,call_volume_share,call_oi_share,near_call_volume,near_put_volume,near_call_open_interest,near_put_open_interest,near_put_call_volume_ratio,near_put_call_oi_ratio,near_call_oi_share,max_call_oi_strike,max_call_oi,max_put_oi_strike,max_put_oi,max_pain_approx,atm_implied_volatility,call_volume_to_oi,put_volume_to_oi,total_option_volume,total_option_open_interest,warnings,scanner_stage,quote_timestamp,regular_market_time,pre_market_time,post_market_time,market_session,market_state_raw,metadata_fetched_at,quote_timestamp_source,signal,veto_reasons,reason_summary,all_veto_reasons,source_channel,validation_status,data_quality_warning,universe_veto_reasons,metadata_source,cache_schema_version,currency,enterprise_value,shares_outstanding,average_volume,average_volume_10d,bid_size,ask_size,regular_market_volume,total_debt,total_cash,free_cashflow,operating_cashflow,earnings_quarterly_growth,eps_trailing_twelve_months,eps_forward,peg_ratio,held_percent_insiders,fundamental_warning,early_veto_reasons,penalty_reasons,quote_age_seconds,quote_temporal_status,quote_status,execution_quote_quality,asset_quality_score,setup_quality_score,context_score,institutional_score,final_trade_score,score_breakdown,theoretical_entry,theoretical_stop,theoretical_target,actionable_entry,actionable_stop,actionable_target,legacy_rank,trade_rank,rank_delta,legacy_rank_basis,trade_rank_basis,run_trust_status,run_trust_reasons,critical_essential_sources,run_manual_review_required,schema_version,backtest_run_id,generated_at_utc,market_date_et,exchange_timezone
16,RIOT,"Riot Platforms, Inc.",NCM,EQUITY,United States,Financial Services,Capital Markets,7750973952.0,neutral,66.91,0.496,0.85,excellent,0.503,0.453,0.82,1.0,True,1.0,0.86,0.3827,0.5,UNKNOWN_OPTIONS_FLOW,UNKNOWN,False,PULLBACK,True,20.554899978637696,20.645000457763672,18.540286472865514,29.549999237060547,4.230978101154094,0.06796525190054488,0.40954770987197225,20.645000457763672,15369252.1,18440845.7,14931150.0,15369252.1,317298216.63998526,0.9714948979202443,0.08671458381636918,20.63,22.5,18410229.0,14398590.0,6251487.0,2026-10-29,43.0,False,False,0.139,,-1.22334,-1.96277,40.034,-0.48243,0.28257,-0.21197,,-22.0567,3.5560343,11.474507,-8.676,0.15,2.39,0.8745,False,disabled_or_limit,,,,,,,,,,,,,,,,,,,,,,,,,,,"options_flow desactivado, sin spot válido o límite alcanzado",FULL_SCORE,2026-09-16T17:39:10+00:00,1789580350.0,,,REGULAR,REGULAR,2026-09-16T17:39:12.473570+00:00,yahoo_quote_summary,WATCHLIST,,PULLBACK | score 66.91 | RS 0.496 | trend 0.85 | R:R 4.23 | opt UNKNOWN_OPTIONS_FLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,execution_quote_unconfirmed,195.72,KNOWN,WIDE_OR_INCOHERENT,LOW,74.42,79.58,59.97,,72.7,asset=74.42; setup=79.58; context=59.97; institutional=None,20.645000457763672,18.540286472865514,29.549999237060547,,,,33,25,8,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical,price_history_yahoo,True,2.1,20260916T174225862590Z,2026-09-16T17:42:25.862590+00:00,2026-09-16,America/New_York
17,EW,Edwards Lifesciences Corporatio,NYQ,EQUITY,United States,Healthcare,Medical Devices,51388940288.0,neutral,66.88,0.504,1.0,excellent,0.58,0.739,0.82,0.735,True,1.0,0.26,0.5946,0.5,UNKNOWN_OPTIONS_FLOW,UNKNOWN,False,PULLBACK,True,89.02799949645996,89.05999755859375,85.64321272713798,96.29000091552734,2.1160253611443083,0.02557665188352625,0.7251160638882805,89.05999755859375,2838382.85,4042450.95,2729400.0,2838382.85,252786369.69135436,0.961603893569185,,0.0,0.0,4106058.0,2880640.0,2045669.0,2026-10-29,43.0,False,False,0.136,-0.254,0.29839,0.15431,6.568,0.09175,0.77839,0.083680004,53.005955,26.368465,4.8357315,7.8817654,23.026,0.0178,2.94,0.95738,False,disabled_or_limit,,,,,,,,,,,,,,,,,,,,,,,,,,,"options_flow desactivado, sin spot válido o límite alcanzado",FULL_SCORE,2026-09-16T17:39:35+00:00,1789580375.0,,,REGULAR,REGULAR,2026-09-16T17:39:37.800114+00:00,yahoo_quote_summary,WATCHLIST,,PULLBACK | score 66.88 | RS 0.504 | trend 1.0 | R:R 2.12 | opt UNKNOWN_OPTIONS_FLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,execution_quote_unconfirmed,170.72,KNOWN,INVALID,LOW,86.49,59.88,74.77,,71.41,asset=86.49; setup=59.88; context=74.77; institutional=None,89.05999755859375,85.64321272713798,96.29000091552734,,,,34,32,2,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical,price_history_yahoo,True,2.1,20260916T174225862590Z,2026-09-16T17:42:25.862590+00:00,2026-09-16,America/New_York
18,PLTR,Palantir Technologies Inc.,NMS,EQUITY,United States,Technology,Software - Infrastructure,415524847616.0,neutral,66.19,0.73,0.8,acceptable,0.518,0.399,0.82,0.823,True,1.0,0.26,1.0,0.5,UNKNOWN_OPTIONS_FLOW,UNKNOWN,False,PULLBACK,True,175.57449951171876,172.64999389648438,163.72725303649904,194.14713505336215,2.409253108905496,0.04150428017539117,0.37288782133136816,172.64999389648438,28333877.9,39146922.63333333,27471300.0,28333877.9,4891843846.4987335,0.9695566592386565,0.19619396927517058,150.0,182.63,40045214.0,27254610.0,10534882.0,2026-11-02,47.0,False,False,0.928,2.154,0.47120997,0.49005002,2.139,0.38097,0.84796,0.17292999,147.5812,74.330925,42.44592,67.404175,152.325,0.030299999,1.44,0.64744,False,disabled_or_limit,,,,,,,,,,,,,,,,,,,,,,,,,,,"options_flow desactivado, sin spot válido o límite alcanzado",FULL_SCORE,2026-09-16T17:41:02+00:00,1789580462.0,,,REGULAR,REGULAR,2026-09-16T17:41:04.420798+00:00,yahoo_quote_summary,WATCHLIST,,PULLBACK | score 66.19 | RS 0.73 | trend 0.8 | R:R 2.41 | opt UNKNOWN_OPTIONS_FLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,execution_quote_unconfirmed,83.72,KNOWN,WIDE_OR_INCOHERENT,LOW,93.33,60.53,64.3,,70.69,asset=93.33; setup=60.53; context=64.3; institutional=None,172.64999389648438,163.72725303649904,194.14713505336215,,,,39,36,3,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical,price_history_yahoo,True,2.1,20260916T174225862590Z,2026-09-16T17:42:25.862590+00:00,2026-09-16,America/New_York
19,AMRX,"Amneal Pharmaceuticals, Inc.",NMS,EQUITY,United States,Healthcare,Drug Manufacturers - Specialty & Generic,6290226176.0,neutral,66.11,0.627,0.85,excellent,0.461,0.739,0.82,0.7,True,1.0,0.4,0.5991,0.5,UNKNOWN_OPTIONS_FLOW,UNKNOWN,False,PULLBACK,True,17.768800048828126,18.079999923706055,17.217606680733816,19.804786409650532,2.0,0.031799161010743475,0.8531994288424805,18.079999923706055,1539505.25,1900511.75,1402850.0,1539505.25,27834254.80254507,0.911234307255529,0.24784763892512393,16.79,21.54,1918685.0,1726300.0,1304723.0,2026-10-29,42.0,False,False,0.099,1.571,0.18335,0.050479997,2386.528,6.1301703,0.39810002,0.08597,37.625,15.381208,175.3398,2.0176837,11.693,0.0431,6.18,0.48393002,False,not_prioritized,,,,,,,,,,,,,,,,,,,,,,,,,,,candidato fuera del cupo priorizado de opciones,FULL_SCORE,2026-09-16T17:37:12+00:00,1789580232.0,,,REGULAR,REGULAR,2026-09-16T17:38:50.028309+00:00,yahoo_quote_summary,WATCHLIST,,PULLBACK | score 66.11 | RS 0.627 | trend 0.85 | R:R 2.0 | opt UNKNOWN_OPTIONS_FLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,execution_quote_unconfirmed,313.72,KNOWN,WIDE_OR_INCOHERENT,LOW,81.64,59.52,73.87,,69.65,asset=81.64; setup=59.52; context=73.87; institutional=None,18.079999923706055,17.217606680733816,19.804786409650532,,,,41,39,2,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical,price_history_yahoo,True,2.1,20260916T174225862590Z,2026-09-16T17:42:25.862590+00:00,2026-09-16,America/New_York
20,EG,"Everest Group, Ltd.",NYQ,EQUITY,,,,14553368576.0,neutral,65.84,0.705,1.0,excellent,0.508,,0.82,0.712,True,1.0,1.0,0.5,0.5,UNKNOWN_OPTIONS_FLOW,UNKNOWN,False,PULLBACK,True,375.37849578857424,379.79998779296875,369.36641911097934,401.07000732421875,2.0386140331799067,0.018314146072198396,0.3907740215330528,379.79998779296875,302729.95,343789.98333333334,287000.0,302729.95,114976831.31456605,0.9480396637333042,,,,,,,,,False,False,,,,,,,,,,,,,,,,,False,disabled_or_limit,,,,,,,,,,,,,,,,,,,,,,,,,,,"options_flow desactivado, sin spot válido o límite alcanzado",FULL_SCORE,,,,,UNKNOWN,,,,WATCHLIST,,PULLBACK | score 65.84 | RS 0.705 | trend 1.0 | R:R 2.04 | opt UNKNOWN_OPTIONS_FLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,execution_quote_unconfirmed,,UNKNOWN,MISSING,LOW,83.33,76.0,85.25,,80.61,asset=83.33; setup=76.0; context=85.25; institutional=None,379.79998779296875,369.36641911097934,401.07000732421875,,,,42,4,38,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical,price_history_yahoo,True,2.1,20260916T174225862590Z,2026-09-16T17:42:25.862590+00:00,2026-09-16,America/New_York
21,MSFT,Microsoft Corporation,NMS,EQUITY,United States,Technology,Software - Infrastructure,3667476873216.0,neutral,65.76,0.745,0.8,acceptable,0.425,0.399,0.82,0.7,True,1.0,0.51,0.9324,0.5,UNKNOWN_OPTIONS_FLOW,UNKNOWN,False,PULLBACK,True,496.36800079345704,493.5299987792969,478.0167704990932,524.5564553397043,2.0,0.020955468183054445,0.3381853464061046,493.5299987792969,19677990.4,33908718.46666667,19740450.0,19677990.4,9711678578.091015,1.0031740842804762,0.011037862907717482,491.03,496.48,35076474.0,18179780.0,6647680.0,2026-10-28,42.0,False,False,0.177,0.317,0.45111,0.40305,29.118,0.34039003,0.67944,0.14088,27.4981,20.921358,8.286593,11.045711,19.272,0.01,2.49,0.75794,False,disabled_or_limit,,,,,,,,,,,,,,,,,,,,,,,,,,,"options_flow desactivado, sin spot válido o límite alcanzado",FULL_SCORE,2026-09-16T17:41:19+00:00,1789580479.0,,,REGULAR,REGULAR,2026-09-16T17:41:26.775688+00:00,yahoo_quote_summary,WATCHLIST,,PULLBACK | score 65.76 | RS 0.745 | trend 0.8 | R:R 2.0 | opt UNKNOWN_OPTIONS_FLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.72,KNOWN,VALID,HIGH,91.08,61.38,64.8,,70.58,asset=91.08; setup=61.38; context=64.8; institutional=None,493.5299987792969,478.0167704990932,524.5564553397043,,,,43,37,6,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical,price_history_yahoo,True,2.1,20260916T174225862590Z,2026-09-16T17:42:25.862590+00:00,2026-09-16,America/New_York
22,PFE,"Pfizer, Inc.",NYQ,EQUITY,United States,Healthcare,Drug Manufacturers - General,156969009152.0,neutral,65.56,0.614,0.8,acceptable,0.208,0.739,0.82,1.0,True,1.0,0.51,0.4966,0.5,UNKNOWN_OPTIONS_FLOW,UNKNOWN,False,PULLBACK,True,28.09724979400635,27.524999618530273,27.11375,29.209999084472656,4.097266939636913,0.019073580635865842,0.3007874089940486,27.524999618530273,32380141.95,40160443.983333334,30235700.0,32380141.95,891263394.821706,0.9337729293061361,,0.0,0.0,41802225.0,31654070.0,9667173.0,2026-11-03,47.0,False,False,0.026,,0.27877,0.06804,74.253,0.05014,0.74716,0.05784,36.223686,9.502934,1.841718,2.4634519,8.238,0.026600001,3.91,0.6912,False,disabled_or_limit,,,,,,,,,,,,,,,,,,,,,,,,,,,"options_flow desactivado, sin spot válido o límite alcanzado",FULL_SCORE,2026-09-16T17:41:05+00:00,1789580465.0,,,REGULAR,REGULAR,2026-09-16T17:41:06.362460+00:00,yahoo_quote_summary,WATCHLIST,,PULLBACK | score 65.56 | RS 0.614 | trend 0.8 | R:R 4.1 | opt UNKNOWN_OPTIONS_FLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,execution_quote_unconfirmed,80.72,KNOWN,INVALID,LOW,76.55,63.45,71.77,,69.4,asset=76.55; setup=63.45; context=71.77; institutional=None,27.524999618530273,27.11375,29.209999084472656,,,,45,43,2,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical,price_history_yahoo,True,2.1,20260916T174225862590Z,2026-09-16T17:42:25.862590+00:00,2026-09-16,America/New_York
23,MRVL,"Marvell Technology, Inc.",NMS,EQUITY,United States,Technology,Semiconductors,205605650432.0,neutral,65.28,0.5,1.0,excellent,0.209,0.399,0.82,1.0,True,1.0,0.51,0.8961,0.5,UNKNOWN_OPTIONS_FLOW,UNKNOWN,False,PULLBACK,True,227.575,228.4199981689453,208.45608248029436,300.0,3.5854690506305,0.058266689573841145,0.3707231386999079,228.4199981689453,23277683.8,25263837.933333334,20918150.0,23277683.8,5317088490.973289,0.8986353702424636,0.06370941111722632,219.89,234.36,29968104.0,18726840.0,8602792.0,2026-12-01,76.0,False,False,0.365,0.5,0.16679001,0.27934998,28.525,0.16523,0.52216,0.04125,75.63907,33.78717,10.980099,21.723234,68.681,0.0509,1.54,0.81798,False,disabled_or_limit,,,,,,,,,,,,,,,,,,,,,,,,,,,"options_flow desactivado, sin spot válido o límite alcanzado",FULL_SCORE,2026-09-16T17:40:16+00:00,1789580416.0,,,REGULAR,REGULAR,2026-09-16T17:40:17.582736+00:00,yahoo_quote_summary,WATCHLIST,,PULLBACK | score 65.28 | RS 0.5 | trend 1.0 | R:R 3.59 | opt UNKNOWN_OPTIONS_FLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,execution_quote_unconfirmed,129.72,KNOWN,WIDE_OR_INCOHERENT,LOW,96.54,63.48,63.3,,72.61,asset=96.54; setup=63.48; context=63.3; institutional=None,228.4199981689453,208.45608248029436,300.0,,,,47,27,20,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical,price_history_yahoo,True,2.1,20260916T174225862590Z,2026-09-16T17:42:25.862590+00:00,2026-09-16,America/New_York
24,LITE,Lumentum Holdings Inc.,NMS,EQUITY,United States,Technology,Communication Equipment,81337720832.0,neutral,65.24,0.643,1.0,excellent,0.601,0.399,0.82,0.7,True,1.0,0.26,0.6085,0.5,UNKNOWN_OPTIONS_FLOW,UNKNOWN,False,PULLBACK,True,893.6712585449219,906.780029296875,818.2453046526227,1083.8494785853795,2.0,0.06509092376968412,0.7813786438663038,906.780029296875,3921072.1,4591152.366666666,3747500.0,3921072.1,3555549873.713159,0.9557335097204664,0.10761290176370943,835.03,930.0,4722970.0,4058820.0,3041488.0,2026-11-05,50.0,False,False,1.093,,0.27954,-2.3009598,35.987,-2.40027,0.44244,0.05815,,22.857683,17.313122,27.006723,92.653,0.0866,1.45,0.94205004,False,not_prioritized,,,,,,,,,,,,,,,,,,,,,,,,,,,candidato fuera del cupo priorizado de opciones,FULL_SCORE,2026-09-16T17:38:49+00:00,1789580329.0,,,REGULAR,REGULAR,2026-09-16T17:38:50.595128+00:00,yahoo_quote_summary,WATCHLIST,,PULLBACK | score 65.24 | RS 0.643 | trend 1.0 | R:R 2.0 | opt UNKNOWN_OPTIONS_FLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,execution_quote_unconfirmed,216.72,KNOWN,WIDE_OR_INCOHERENT,LOW,86.95,59.52,68.07,,69.51,asset=86.95; setup=59.52; context=68.07; institutional=None,906.780029296875,818.2453046526227,1083.8494785853795,,,,48,40,8,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical,price_history_yahoo,True,2.1,20260916T174225862590Z,2026-09-16T17:42:25.862590+00:00,2026-09-16,America/New_York
25,INTC,Intel Corporation,NMS,EQUITY,United States,Technology,Semiconductors,536328208384.0,neutral,65.16,0.501,0.85,excellent,0.421,0.399,0.78,1.0,True,1.0,0.75,0.511,0.5,UNKNOWN_OPTIONS_FLOW,UNKNOWN,False,RECLAIM,True,97.20860595703125,101.42030334472656,93.56780242919922,142.35000610351562,5.212314293126113,0.051616889692765455,0.7518319942040506,101.42030334472656,88811402.7,105737490.9,86581500.0,88811402.7,9007279402.304668,0.9748917072334451,0.0196078431372549,101.0,103.0,108933875.0,91543580.0,66464704.0,2026-10-22,36.0,False,False,0.254,,0.12189999,-0.19794,48.997,-0.10715,0.38873002,0.0141199995,,49.1979,5.8442307,9.403061,31.258,0.028800001,1.51,0.62516,False,disabled_or_limit,,,,,,,,,,,,,,,,,,,,,,,,,,,"options_flow desactivado, sin spot válido o límite alcanzado",FULL_SCORE,2026-09-16T17:39:17+00:00,1789580357.0,,,REGULAR,REGULAR,2026-09-16T17:39:19.857968+00:00,yahoo_quote_summary,WATCHLIST,,RECLAIM | score 65.16 | RS 0.501 | trend 0.85 | R:R 5.21 | opt UNKNOWN_OPTIONS_FLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.72,KNOWN,VALID,MEDIUM,78.7,73.78,58.33,,70.85,asset=78.7; setup=73.78; context=58.33; institutional=None,101.42030334472656,93.56780242919922,142.35000610351562,,,,49,34,15,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical,price_history_yahoo,True,2.1,20260916T174225862590Z,2026-09-16T17:42:25.862590+00:00,2026-09-16,America/New_York
26,CHEF,"The Chefs' Warehouse, Inc.",NMS,EQUITY,United States,Consumer Defensive,Food Distribution,4534893056.0,neutral,65.05,0.726,0.8,acceptable,0.543,0.603,0.82,0.716,True,1.0,0.26,0.5315,0.5,UNKNOWN_OPTIONS_FLOW,UNKNOWN,False,PULLBACK,True,111.45749893188477,111.16999816894531,104.86304939270019,124.1235738481794,2.0538577589250817,0.03884014240229489,0.34492744970167083,111.16999816894531,649852.6,641482.5333333333,542800.0,649852.6,72244112.35208435,0.8352663357813757,0.5398593735731896,79.95,139.07,649841.0,739220.0,223038.0,2026-10-28,41.0,False,False,0.129,0.555,0.05017,0.02094,146.029,0.15252,0.24457,0.05866,52.93572,36.15945,6.9941487,1.0326974,19.787,0.1626,7.67,1.0054699,False,disabled_or_limit,,,,,,,,,,,,,,,,,,,,,,,,,,,"options_flow desactivado, sin spot válido o límite alcanzado",FULL_SCORE,2026-09-16T17:39:21+00:00,1789580361.0,,,REGULAR,REGULAR,2026-09-16T17:39:22.971506+00:00,yahoo_quote_summary,WATCHLIST,,PULLBACK | score 65.05 | RS 0.726 | trend 0.8 | R:R 2.05 | opt UNKNOWN_OPTIONS_FLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,execution_quote_unconfirmed,184.72,KNOWN,WIDE_OR_INCOHERENT,LOW,77.72,58.48,70.97,,67.29,asset=77.72; setup=58.48; context=70.97; institutional=None,111.16999816894531,104.86304939270019,124.1235738481794,,,,50,53,-3,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical,price_history_yahoo,True,2.1,20260916T174225862590Z,2026-09-16T17:42:25.862590+00:00,2026-09-16,America/New_York
27,NTR,Nutrien Ltd.,NYQ,EQUITY,,,,37367934976.0,neutral,64.66,0.838,1.0,excellent,0.49,,0.82,0.7,True,1.0,0.65,0.5,0.5,UNKNOWN_OPTIONS_FLOW,UNKNOWN,False,PULLBACK,True,76.62649993896484,78.30999755859375,74.90199770246234,85.12599727085659,2.000000000000004,0.029012897138550375,0.2547115765970886,78.30999755859375,2655003.0,2673646.0,2830000.0,2655003.0,207913278.44805908,1.0659121665775895,,,,,,,,,False,False,,,,,,,,,,,,,,,,,False,disabled_or_limit,,,,,,,,,,,,,,,,,,,,,,,,,,,"options_flow desactivado, sin spot válido o límite alcanzado",FULL_SCORE,,,,,UNKNOWN,,,,WATCHLIST,,PULLBACK | score 64.66 | RS 0.838 | trend 1.0 | R:R 2.0 | opt UNKNOWN_OPTIONS_FLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,execution_quote_unconfirmed,,UNKNOWN,MISSING,LOW,83.33,66.5,91.9,,78.23,asset=83.33; setup=66.5; context=91.9; institutional=None,78.30999755859375,74.90199770246234,85.12599727085659,,,,52,8,44,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical,price_history_yahoo,True,2.1,20260916T174225862590Z,2026-09-16T17:42:25.862590+00:00,2026-09-16,America/New_York
28,MARA,"MARA Holdings, Inc.",NCM,EQUITY,United States,Financial Services,Capital Markets,4330415104.0,neutral,64.64,0.574,0.8,acceptable,0.352,0.453,0.82,1.0,True,1.0,0.86,0.1763,0.5,UNKNOWN_OPTIONS_FLOW,UNKNOWN,False,PULLBACK,True,11.216000032424926,11.210000038146973,10.029500075748988,15.479999542236328,3.6171110886065416,0.07020517147670603,0.5052422096878552,11.210000038146973,49960010.3,47423848.43333333,46876700.0,49960010.3,560051717.3688232,0.9382844342608152,0.06609325486645545,10.68,11.41,47652629.0,44486220.0,25194785.0,2026-11-04,49.0,False,False,-0.267,,-2.65211,0.0,140.159,-1.0557,0.40122002,-0.26298,,-53.404766,2.579347,5.387024,-3.452,0.3261,2.34,0.75785005,False,disabled_or_limit,,,,,,,,,,,,,,,,,,,,,,,,,,,"options_flow desactivado, sin spot válido o límite alcanzado",FULL_SCORE,2026-09-16T17:40:33+00:00,1789580433.0,,,REGULAR,REGULAR,2026-09-16T17:40:37.854538+00:00,yahoo_quote_summary,WATCHLIST,,PULLBACK | score 64.64 | RS 0.574 | trend 0.8 | R:R 3.62 | opt UNKNOWN_OPTIONS_FLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,execution_quote_unconfirmed,112.72,KNOWN,WIDE_OR_INCOHERENT,LOW,65.88,75.8,60.9,,68.91,asset=65.88; setup=75.8; context=60.9; institutional=None,11.210000038146973,10.029500075748988,15.479999542236328,,,,53,45,8,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical,price_history_yahoo,True,2.1,20260916T174225862590Z,2026-09-16T17:42:25.862590+00:00,2026-09-16,America/New_York
29,ASX,"ASE Technology Holding Co., Ltd",NYQ,EQUITY,Taiwan,Technology,Semiconductors,99512098816.0,neutral,64.61,0.666,0.85,excellent,0.369,0.399,0.82,1.0,True,1.0,0.26,0.7333,0.5,UNKNOWN_OPTIONS_FLOW,UNKNOWN,False,PULLBACK,True,38.07030010223389,38.19499969482422,35.87749917166574,45.52000045776367,3.1607331647788985,0.040450330177164096,0.31597207830938157,38.19499969482422,5725398.3,8762127.766666668,5476650.0,5725398.3,218681586.3212471,0.9565535379433777,,0.0,0.0,9066443.0,6393340.0,1792958.0,2026-10-29,42.0,False,False,0.267,1.712,0.11061,0.08545999,70.562,0.17009,0.19485001,0.047319997,46.57317,19.55243,6.8498125,0.13980964,2.155,0.005,1.47,0.07338,False,disabled_or_limit,,,,,,,,,,,,,,,,,,,,,,,,,,,"options_flow desactivado, sin spot válido o límite alcanzado",FULL_SCORE,2026-09-16T17:40:13+00:00,1789580413.0,,,REGULAR,REGULAR,2026-09-16T17:40:28.780264+00:00,yahoo_quote_summary,WATCHLIST,,PULLBACK | score 64.61 | RS 0.666 | trend 0.85 | R:R 3.16 | opt UNKNOWN_OPTIONS_FLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,execution_quote_unconfirmed,132.72,KNOWN,INVALID,LOW,86.11,61.23,63.83,,68.86,asset=86.11; setup=61.23; context=63.83; institutional=None,38.19499969482422,35.87749917166574,45.52000045776367,,,,54,46,8,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical,price_history_yahoo,True,2.1,20260916T174225862590Z,2026-09-16T17:42:25.862590+00:00,2026-09-16,America/New_York
30,CF,"CF Industries Holdings, Inc.",NYQ,EQUITY,,,,20248285184.0,neutral,64.57,0.864,1.0,excellent,0.453,,0.82,0.7,True,1.0,0.65,0.5,0.5,UNKNOWN_OPTIONS_FLOW,UNKNOWN,False,PULLBACK,True,131.2650016784668,133.82000732421875,125.13126046316964,151.19750104631697,2.0,0.043285738980211104,0.27872232468288793,133.82000732421875,2634317.15,2483105.716666667,2375350.0,2634317.15,352524340.30731505,0.9016947712616912,,,,,,,,,False,False,,,,,,,,,,,,,,,,,False,disabled_or_limit,,,,,,,,,,,,,,,,,,,,,,,,,,,"options_flow desactivado, sin spot válido o límite alcanzado",FULL_SCORE,,,,,UNKNOWN,,,,WATCHLIST,,PULLBACK | score 64.57 | RS 0.864 | trend 1.0 | R:R 2.0 | opt UNKNOWN_OPTIONS_FLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,execution_quote_unconfirmed,,UNKNOWN,MISSING,LOW,83.33,65.58,93.2,,78.18,asset=83.33; setup=65.58; context=93.2; institutional=None,133.82000732421875,125.13126046316964,151.19750104631697,,,,55,9,46,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical,price_history_yahoo,True,2.1,20260916T174225862590Z,2026-09-16T17:42:25.862590+00:00,2026-09-16,America/New_York
